Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-February-2008,38.50,39.90,38.50,39.50,39.535760353697059571,326381,1389,12903721.00,146444,44.87,1.40,1.00
21-February-2008,38.50,40.00,38.00,39.85,39.104394859610743157,531166,2240,20770925.00,213023,40.10,2.00,1.35
20-February-2008,38.85,39.30,38.00,38.10,38.398688355749424451,198072,1224,7605705.00,103534,52.27,1.30,-0.75
19-February-2008,39.50,41.00,38.75,39.00,39.537300687141148589,453182,1993,17917593.00,194006,42.81,2.25,-0.50
18-February-2008,40.00,40.00,38.10,38.70,38.848280963879272844,383907,1925,14914127.00,147507,38.42,1.90,-1.30
15-February-2008,38.10,40.50,38.10,40.00,39.826227713175587914,358003,1757,14257909.00,129895,36.28,2.40,1.90
14-February-2008,39.00,39.95,38.40,39.50,39.066728711959730603,299781,1606,11711463.00,118601,39.56,1.55,0.50
13-February-2008,37.10,38.20,36.50,37.50,37.224321464689273793,342134,1552,12735706.00,141011,41.22,1.70,0.40
12-February-2008,38.90,38.90,35.90,36.60,36.747317286826335383,301374,1618,11074686.00,139341,46.24,3.00,-2.30
11-February-2008,40.20,40.20,36.80,37.40,38.064989800238635926,311772,1831,11867598.00,139511,44.75,3.40,-2.80
8-February-2008,39.00,40.85,38.90,39.50,39.758274885823469102,343328,1773,13650129.00,132850,38.69,1.95,0.50
7-February-2008,40.95,42.50,40.00,40.20,41.484108968933808841,1226478,3962,50879347.00,536383,43.73,2.50,-0.75
6-February-2008,40.80,41.75,38.50,40.65,40.530990852494235072,1230718,3654,49882220.00,483741,39.31,3.25,-0.15
5-February-2008,40.50,41.25,40.50,40.65,40.849508536034264438,648369,2027,26485555.00,398791,61.51,0.75,0.15
4-February-2008,41.00,42.00,40.55,40.75,41.333469962642429177,727028,2377,30050590.00,496639,68.31,1.45,-0.25
1-February-2008,40.65,41.50,39.75,40.15,40.212385068833712839,1100115,2611,44238248.00,718793,65.34,1.75,-0.50
31-January-2008,42.00,42.70,39.50,40.40,41.026076208850838056,497580,2736,20413755.00,192032,38.59,3.20,-1.60
30-January-2008,43.85,44.10,41.00,41.50,42.607566917447156968,547092,2026,23310259.00,187928,34.35,3.10,-2.35
29-January-2008,45.10,45.50,43.20,43.70,44.426487234310149666,437305,1942,19427925.00,200524,45.85,2.30,-1.40
28-January-2008,42.50,44.25,41.10,43.90,43.028065481557915018,438047,2425,18848315.00,179149,40.90,3.15,1.40
25-January-2008,46.65,47.45,43.70,44.65,44.597638447988394766,1061590,3160,47344407.00,660918,62.26,3.75,-2.00
24-January-2008,49.90,50.70,42.00,43.60,46.276553894571203776,711760,4042,32937800.00,335955,47.20,8.70,-6.30
23-January-2008,48.00,50.80,44.10,47.05,47.340402783376860112,741689,4442,35111856.00,341812,46.09,6.70,-0.95
22-January-2008,45.00,48.50,33.35,44.00,39.393149288699726750,1149866,4381,45296843.00,573343,49.86,15.15,-1.00
21-January-2008,59.00,59.00,44.00,48.90,52.988553892782724000,659875,3937,34965822.00,360138,54.58,15.00,-10.10
18-January-2008,64.00,66.25,59.50,60.85,63.474054411141654100,498023,2720,31611539.00,172906,34.72,6.75,-3.15
17-January-2008,64.40,66.80,63.50,64.90,65.327684066408794247,376155,2267,24573335.00,87192,23.18,3.30,0.50
16-January-2008,65.40,65.40,62.55,63.85,63.693153307916116394,294551,1978,18760882.00,105801,35.92,2.85,-1.55
15-January-2008,67.90,68.40,65.05,65.40,66.850935775605122140,313697,1789,20970938.00,121370,38.69,3.35,-2.50
14-January-2008,66.80,68.00,65.85,67.35,67.218510215233611266,481291,2532,32351664.00,157404,32.70,2.15,0.55
11-January-2008,67.25,67.45,64.30,66.05,65.763562706045113232,534167,3035,35128725.00,189163,35.41,3.15,-1.20
10-January-2008,72.40,72.55,65.70,66.45,69.271234224598930481,701250,3806,48576453.00,294499,42.00,6.85,-5.95
9-January-2008,71.25,74.00,70.70,71.25,72.656620710935251425,1156983,5393,84062475.00,324787,28.07,3.30,0.00
8-January-2008,78.20,78.90,71.20,72.45,74.777273560645402195,2083538,9475,155801291.00,808686,38.81,7.70,-5.75
7-January-2008,71.10,78.15,70.10,77.35,75.100161357629064574,4296667,16599,322680385.00,1317985,30.67,8.05,6.25
4-January-2008,71.50,72.30,70.10,70.75,71.546045021538533622,682962,2741,48863230.00,381226,55.82,2.20,-0.75
3-January-2008,71.50,73.40,71.00,71.15,72.218254497357319239,749996,3310,54163402.00,345356,46.05,2.40,-0.35
2-January-2008,73.70,73.70,71.25,71.90,72.295901533927893798,629821,2775,45533477.00,306586,48.68,2.45,-1.80
1-January-2008,72.70,74.25,72.25,72.65,73.054702824543963732,789685,3498,57690203.00,385824,48.86,2.00,-0.05
31-December-2007,73.25,73.85,71.60,72.45,72.754194839673123988,578568,3201,42093249.00,293146,50.67,2.25,-0.80
28-December-2007,71.00,72.30,70.00,71.50,71.012963382427248990,401747,2010,28529245.00,157004,39.08,2.30,0.50
27-December-2007,73.45,73.45,70.00,70.40,71.195294938887327901,455552,2302,32433159.00,218961,48.06,3.45,-3.05
26-December-2007,72.75,72.75,71.25,71.70,71.925433958463718698,278022,1746,19996853.00,120570,43.37,1.50,-1.05
24-December-2007,74.00,74.50,70.55,71.10,71.715122760229512877,329219,2267,23609981.00,127786,38.81,3.95,-2.90
20-December-2007,73.40,73.45,68.00,69.75,70.128840520043050096,755399,4090,52975256.00,258517,34.22,5.45,-3.65
19-December-2007,73.45,76.35,71.00,73.00,74.277302472041112287,1255683,7145,93268746.00,374319,29.81,5.35,-0.45
18-December-2007,72.00,73.00,68.70,71.80,71.261383639573661152,764650,4457,54490017.00,196373,25.68,4.30,-0.20
17-December-2007,78.00,78.70,68.70,70.65,75.535257363879797679,1801496,9214,136076464.00,887391,49.26,10.00,-7.35
14-December-2007,71.00,78.60,70.30,77.40,75.424524701186839725,3233124,14944,243856841.00,975748,30.18,8.30,6.40
13-December-2007,72.40,73.00,69.50,70.10,71.451238868267593536,796372,4110,56901766.00,292985,36.79,3.50,-2.30
12-December-2007,67.35,72.00,67.35,70.65,70.599108305191240748,730519,3535,51573990.00,307925,42.15,4.65,3.30
11-December-2007,69.75,71.50,68.60,69.20,70.191320971919582288,583752,3092,40974324.00,240176,41.14,2.90,-0.55
10-December-2007,69.80,70.50,67.35,69.00,69.102492467972881857,351499,1908,24289457.00,138579,39.43,3.15,-0.80
7-December-2007,71.00,71.80,66.60,68.05,68.696003904734490569,399515,2309,27445084.00,154229,38.60,5.20,-2.95
6-December-2007,68.00,73.00,68.00,69.45,70.524290053224004890,1249812,6613,88142104.00,385055,30.81,5.00,1.45
5-December-2007,68.00,69.90,67.15,68.15,68.483090617380722760,681249,3345,46654037.00,244594,35.90,2.75,0.15
4-December-2007,67.00,68.00,66.00,67.05,67.098425871597739320,495957,2947,33277934.00,168177,33.91,2.00,0.05
3-December-2007,64.00,68.50,64.00,66.30,66.530338699453233671,446443,2734,29702004.00,132114,29.59,4.50,2.30
30-November-2007,63.60,66.60,63.15,64.85,65.288012075299204106,420031,2775,27422989.00,145207,34.57,3.45,1.25
29-November-2007,67.30,67.30,62.10,63.10,64.870323822802942209,367207,2353,23820837.00,172079,46.86,5.20,-4.20
28-November-2007,71.80,71.85,64.00,64.80,68.172746866674171638,852768,4902,58135537.00,371210,43.53,7.85,-7.00
27-November-2007,62.00,71.50,61.55,70.15,67.951840372254426436,1267950,6853,86159536.00,423674,33.41,9.95,8.15
26-November-2007,64.00,64.65,61.90,62.50,63.111477763953162421,203341,1287,12833151.00,80410,39.54,2.75,-1.50
23-November-2007,61.00,64.00,60.45,62.50,62.328551552693364160,390998,2336,24370339.00,125789,32.17,3.55,1.50
22-November-2007,62.00,63.10,58.10,59.80,60.167726714363007702,430641,2453,25910690.00,170210,39.52,5.00,-2.20
21-November-2007,67.85,69.20,60.65,62.05,65.218042216897168399,480329,2768,31326117.00,199873,41.61,8.55,-5.80
20-November-2007,71.00,73.55,65.00,67.85,71.476177495480760635,1353657,7032,96754228.00,489611,36.17,8.55,-3.15
19-November-2007,65.00,72.25,65.00,71.00,69.542378215335092166,1973278,10125,137226445.00,618080,31.32,7.25,6.00
16-November-2007,60.00,64.30,60.00,63.50,62.442493417571002031,765295,3876,47786928.00,288491,37.70,4.30,3.50
15-November-2007,58.00,61.50,58.00,60.05,59.837374545155922798,511439,2707,30603167.00,203757,39.84,3.50,2.05
14-November-2007,57.45,59.00,56.10,57.90,57.987395254986633765,311232,1856,18047533.00,118466,38.06,2.90,0.45
13-November-2007,54.75,57.20,54.60,55.85,56.089922501904846891,145681,961,8171236.00,57123,39.21,2.60,1.10
12-November-2007,55.00,55.35,54.40,55.00,54.882380608949233326,63782,542,3500508.00,37372,58.59,0.95,0.00
9-November-2007,55.80,56.05,55.00,55.65,55.458042784540834416,33844,252,1876922.00,16037,47.39,1.05,-0.15
8-November-2007,54.50,55.50,54.00,55.15,55.132882037734716239,66623,602,3673118.00,35895,53.88,1.50,0.65
7-November-2007,56.30,56.80,55.05,55.30,55.653231341039303532,129683,732,7217278.00,45622,35.18,1.75,-1.00
6-November-2007,56.45,57.50,55.30,55.65,56.257111367250271329,118859,707,6686664.00,65345,54.98,2.20,-0.80
5-November-2007,64.10,64.10,55.35,56.00,56.524595617834733949,150291,967,8495138.00,46176,30.72,8.75,-8.10
2-November-2007,56.60,56.60,55.25,55.95,55.977724232478916538,120355,781,6737199.00,59948,49.81,1.35,-0.65
1-November-2007,57.60,59.20,56.60,57.00,57.287357400044737240,277174,968,15878566.00,197377,71.21,2.60,-0.60
31-October-2007,59.00,59.85,58.00,58.10,58.663768385127056174,172286,1121,10106946.00,74834,43.44,1.85,-0.90
30-October-2007,59.00,60.40,57.00,58.10,58.853586835897021320,408201,2229,24024093.00,157529,38.59,3.40,-0.90
29-October-2007,57.60,58.10,57.00,57.20,57.608127353158461579,224698,1341,12944431.00,137067,61.00,1.10,-0.40
26-October-2007,54.45,57.50,53.00,56.90,55.694869546949362076,495044,2691,27571411.00,193434,39.07,4.50,2.45
25-October-2007,57.10,57.10,53.35,54.45,55.132493023888926699,367325,1857,20251543.00,212111,57.74,3.75,-2.65
24-October-2007,57.90,58.30,55.80,56.65,56.749106150958333865,313252,1313,17776771.00,177340,56.61,2.50,-1.25
23-October-2007,54.95,56.90,54.95,56.45,56.089432852541660831,178525,1077,10013366.00,106018,59.39,1.95,1.50
22-October-2007,54.05,55.00,53.75,54.30,54.246552895431284927,292927,1732,15890280.00,155863,53.21,1.25,0.25
19-October-2007,58.45,58.45,54.30,55.20,55.814843307880945155,609635,2390,34026682.00,414434,67.98,4.15,-3.25
18-October-2007,60.90,61.90,57.00,57.85,60.178891894905486534,340798,1396,20508846.00,226453,66.45,4.90,-3.05
17-October-2007,55.00,60.45,55.00,59.65,59.107996670149228714,178987,1182,10579563.00,89202,49.84,5.45,4.65
16-October-2007,62.55,63.50,61.10,62.00,61.993911424600781393,190685,964,11821309.00,96982,50.86,2.40,-0.55
15-October-2007,62.90,63.35,61.15,62.45,62.696134960474013342,201007,1036,12602362.00,113012,56.22,2.20,-0.45
12-October-2007,63.00,63.90,61.30,61.85,62.472459706581258394,154864,902,9674735.00,78649,50.79,2.60,-1.15
11-October-2007,64.00,64.35,62.50,63.10,63.385084489644172073,166766,1056,10570477.00,75471,45.26,1.85,-0.90
10-October-2007,63.10,64.90,62.05,62.80,63.361303964621474517,258688,1514,16390809.00,98180,37.95,2.85,-0.30
9-October-2007,60.00,62.80,58.10,62.40,60.850814684334841266,299748,1882,18239910.00,120698,40.27,4.70,2.40
8-October-2007,65.30,66.00,60.15,60.75,61.930867445841809730,229559,1701,14216788.00,120238,52.38,5.85,-4.55
5-October-2007,67.00,68.90,64.10,65.00,66.449586480502256854,351374,1831,23348657.00,144110,41.01,4.80,-2.00
4-October-2007,68.00,68.00,65.10,66.15,66.271088243800709360,328465,1855,21767733.00,127627,38.86,2.90,-1.85
3-October-2007,71.50,71.80,64.60,67.55,68.507552336523623908,560555,3186,38402251.00,196006,34.97,7.20,-3.95
1-October-2007,71.95,73.30,70.00,70.75,71.534504333152189457,559408,2721,40016974.00,169124,30.23,3.30,-1.20
28-September-2007,70.85,72.40,69.10,70.05,70.562634313078498062,413679,2437,29190280.00,110805,26.79,3.30,-0.80
27-September-2007,73.50,74.40,69.10,69.90,71.376866797405340171,1246252,3106,88953563.00,814308,65.34,5.30,-3.60
26-September-2007,71.70,75.70,70.50,71.65,73.843368142888980865,3140900,6592,231934635.00,1990156,63.36,5.20,-0.05
25-September-2007,73.80,73.80,69.00,70.30,70.724354710952618087,299207,1529,21161222.00,130456,43.60,4.80,-3.50
24-September-2007,72.00,74.00,71.10,72.55,72.732058005647821092,324727,2107,23618063.00,127042,39.12,2.90,0.55
21-September-2007,72.90,74.50,70.70,71.05,72.493156532180262217,576316,2482,41778966.00,300659,52.17,3.80,-1.85
20-September-2007,71.00,75.10,69.50,72.90,73.227360565622724511,1325265,5548,97045658.00,552176,41.67,5.60,1.90
19-September-2007,72.00,72.50,70.00,70.45,71.474885015276631925,396357,1591,28329571.00,191075,48.21,2.50,-1.55
18-September-2007,69.00,72.00,68.40,69.95,70.400722060451072882,186134,1075,13103968.00,61049,32.80,3.60,0.95
17-September-2007,70.20,71.40,68.75,69.10,69.952436425252511880,151082,1048,10568554.00,53316,35.29,2.65,-1.10
14-September-2007,74.50,75.00,69.75,70.25,72.378697174493001191,388709,2425,28134251.00,131953,33.95,5.25,-4.25
13-September-2007,72.10,75.90,70.50,73.60,73.862702451967834749,616566,3829,45541231.00,176091,28.56,5.40,1.50
12-September-2007,71.90,72.70,70.90,71.10,71.848484976957743851,235871,1571,16946974.00,88685,37.60,1.80,-0.80
11-September-2007,73.60,74.50,70.50,71.10,72.560037759411000535,675858,4229,49040282.00,226571,33.52,4.00,-2.50
10-September-2007,64.00,74.35,63.90,72.70,70.355025416320660457,1280083,7113,90060272.00,517352,40.42,10.45,8.70
7-September-2007,66.20,66.25,64.00,64.35,65.123112049543861067,98983,824,6446081.00,44843,45.30,2.25,-1.85
6-September-2007,63.90,65.90,62.50,65.50,64.669154654287808453,163720,1161,10587634.00,62889,38.41,3.40,1.60
5-September-2007,66.00,66.00,63.50,64.45,64.548948367219035013,228169,1583,14728069.00,97290,42.64,2.50,-1.55
4-September-2007,66.70,67.40,65.20,65.55,66.127024393669408284,227846,1801,15066778.00,98206,43.10,2.20,-1.15
3-September-2007,66.00,67.80,66.00,66.40,66.647448099458687763,336220,2439,22408205.00,139938,41.62,1.80,0.40
31-August-2007,62.90,67.80,62.90,65.75,66.041854116161061002,1000714,6353,66089008.00,301637,30.14,4.90,2.85
30-August-2007,59.95,62.65,59.40,61.00,61.417758893517685540,216759,1926,13312852.00,68604,31.65,3.25,1.05
29-August-2007,59.00,59.90,57.50,59.25,59.168023491775491202,41887,405,2478371.00,16083,38.40,2.40,0.25
28-August-2007,60.00,61.00,59.55,60.10,60.157123262431674411,48847,599,2938495.00,21446,43.90,1.45,0.10
27-August-2007,58.00,60.90,57.70,60.50,59.411478106203322081,209146,1634,12425673.00,84197,40.26,3.20,2.50
24-August-2007,55.00,57.90,55.00,57.15,56.545169855804150840,83983,585,4748833.00,49146,58.52,2.90,2.15
23-August-2007,57.00,57.50,55.50,56.00,56.081693494016517781,94928,411,5323723.00,75131,79.15,2.00,-1.00
22-August-2007,55.25,57.00,55.00,56.20,55.987398295700736603,83084,498,4651657.00,51887,62.45,2.00,0.95
21-August-2007,58.00,58.60,55.20,55.80,56.531751220031317937,131554,887,7436978.00,47565,36.16,3.40,-2.20
20-August-2007,57.50,59.05,56.00,56.65,56.843767696470144088,79465,886,4517090.00,32432,40.81,3.05,-0.85
17-August-2007,56.45,56.45,54.00,55.10,54.905649442168627089,75919,713,4168382.00,41445,54.59,2.45,-1.35
16-August-2007,56.00,56.00,54.00,55.20,55.346330125484768160,76583,723,4238588.00,36396,47.52,2.00,-0.80
14-August-2007,56.75,56.80,56.00,56.45,56.407903062515818780,31608,298,1782941.00,14125,44.69,0.80,-0.30
13-August-2007,56.75,57.20,55.85,56.45,56.292212664614983089,91957,623,5176463.00,38860,42.26,1.35,-0.30
10-August-2007,55.25,56.40,54.05,55.90,55.931499376558603491,51328,536,2870852.00,30215,58.87,2.35,0.65
9-August-2007,58.00,59.80,56.60,57.20,58.531024655228476884,104562,959,6120121.00,37220,35.60,3.20,-0.80
8-August-2007,57.30,58.25,57.25,57.70,57.573845659272794951,59103,580,3402787.00,24736,41.85,1.00,0.40
7-August-2007,56.85,57.90,56.50,56.65,57.047506908239521936,73463,683,4190881.00,33785,45.99,1.40,-0.20
6-August-2007,56.50,56.80,55.50,56.35,56.083363767419509851,52025,605,2917737.00,27230,52.34,1.30,-0.15
3-August-2007,57.30,57.85,56.25,56.80,57.099368670261738787,45618,488,2604759.00,21777,47.74,1.60,-0.50
2-August-2007,58.40,58.40,56.10,56.95,57.406740990407052113,57855,577,3321267.00,28015,48.42,2.30,-1.45
1-August-2007,58.50,58.85,56.60,57.25,57.665839678330053896,81823,766,4718392.00,37664,46.03,2.25,-1.25
31-July-2007,57.00,59.00,56.30,58.25,58.280733165026534082,77636,624,4524683.00,39417,50.77,2.70,1.25
30-July-2007,59.00,59.00,56.25,58.45,58.160940775786590410,124493,1101,7240630.00,50071,40.22,2.75,-0.55
27-July-2007,56.00,61.50,56.00,59.65,60.162912756592976586,139277,1193,8379310.00,54670,39.25,5.50,3.65
26-July-2007,61.90,62.45,61.00,62.05,61.729769448262759692,178962,749,11047283.00,114383,63.91,1.45,0.15
25-July-2007,62.60,62.60,61.25,61.45,61.749935157072456250,65543,537,4047276.00,38000,57.98,1.35,-1.15
24-July-2007,63.50,64.00,62.20,62.50,62.532526504332671733,103285,436,6458672.00,72491,70.19,1.80,-1.00
23-July-2007,62.10,63.50,61.75,63.00,62.691036594288544445,88839,758,5569409.00,41835,47.09,1.75,0.90
20-July-2007,63.05,63.40,62.00,62.15,62.693058730000993739,80504,528,5047042.00,44312,55.04,1.40,-0.90
19-July-2007,63.50,63.75,62.10,62.70,62.948363538003786854,73940,628,4654402.00,26504,35.85,1.65,-0.80
18-July-2007,63.40,63.50,62.50,62.75,62.852248211043468973,46815,466,2942428.00,21932,46.85,1.00,-0.65
17-July-2007,63.30,64.30,62.50,63.45,63.380665950590762620,325850,1004,20652590.00,180314,55.34,1.80,0.15
16-July-2007,63.90,64.20,62.35,62.80,63.271086273831013080,161764,934,10234984.00,52196,32.27,1.85,-1.10
13-July-2007,66.55,66.80,63.15,63.55,64.571761810424681708,295798,1726,19100198.00,115420,39.02,3.65,-3.00
12-July-2007,62.80,66.15,62.05,65.35,64.983663352544636397,1112713,5241,72308167.00,356088,32.00,4.10,2.55
11-July-2007,61.25,63.50,61.05,61.80,62.595751537020907312,313431,1885,19619449.00,113781,36.30,2.45,0.55
10-July-2007,61.50,62.45,60.70,62.05,61.853949067766859586,620982,1421,38410189.00,445334,71.71,1.75,0.55
9-July-2007,62.00,62.50,60.75,61.05,61.493906141568355308,138336,759,8506821.00,74491,53.85,1.75,-0.95
6-July-2007,62.90,63.40,61.50,61.80,62.520518150100215277,134710,1246,8422139.00,50941,37.82,1.90,-1.10
5-July-2007,60.60,62.90,60.00,62.60,61.662340450310014325,712709,2652,43947305.00,333642,46.81,2.90,2.00
4-July-2007,60.75,61.75,59.75,60.55,60.553563867325335215,368420,1442,22309144.00,204719,55.57,2.00,-0.20
3-July-2007,60.00,61.00,60.00,60.30,60.423018995875947231,126817,884,7662666.00,72736,57.36,1.00,0.30
2-July-2007,61.90,61.90,59.80,60.30,60.525470717855927193,223276,1470,13513885.00,105814,47.39,2.10,-1.60
29-June-2007,63.85,63.85,60.75,60.90,61.490807229377981862,390905,2486,24037064.00,231947,59.34,3.10,-2.95
28-June-2007,63.85,65.95,63.40,64.55,64.904238901067161557,927882,2156,60223475.00,479881,51.72,2.55,0.70
27-June-2007,65.00,65.20,63.05,63.40,64.073624880479090131,99355,609,6366035.00,57926,58.30,2.15,-1.60
26-June-2007,64.90,64.90,64.00,64.60,64.436305406970801676,88053,505,5673810.00,55108,62.59,0.90,-0.30
25-June-2007,64.85,65.75,64.00,64.55,65.039676334922992729,51164,501,3327690.00,18748,36.64,1.75,-0.30
22-June-2007,65.00,65.45,64.40,64.70,64.796883695047301057,43128,364,2794560.00,21496,49.84,1.05,-0.30
21-June-2007,66.00,66.20,64.55,65.05,65.479600123752803774,51716,424,3386343.00,25020,48.38,1.65,-0.95
20-June-2007,65.20,66.30,65.00,65.55,65.711571770572465606,90643,587,5956294.00,41423,45.70,1.30,0.35
19-June-2007,65.50,66.75,64.60,65.70,66.138051044083526682,643052,998,42530206.00,516051,80.25,2.15,0.20
18-June-2007,65.10,66.60,65.05,66.05,65.906984660238717172,135139,719,8906604.00,78342,57.97,1.55,0.95
15-June-2007,65.30,66.60,64.00,66.05,65.609675281643472498,392340,1632,25741300.00,238485,60.79,2.60,0.75
14-June-2007,62.30,65.90,61.00,65.20,64.553762601602404696,1101844,2542,71128176.00,755920,68.60,4.90,2.90
13-June-2007,62.80,63.50,61.25,61.60,62.049894330607369291,152362,972,9454046.00,49206,32.30,2.25,-1.20
12-June-2007,63.75,64.35,61.30,62.55,62.812079433341765747,79060,798,4965923.00,31569,39.93,3.05,-1.20
11-June-2007,64.90,66.00,63.30,63.75,64.598208833706492977,88434,833,5712678.00,38894,43.98,2.70,-1.15
8-June-2007,65.05,66.15,64.00,64.35,64.766423398328690807,179500,1375,11625573.00,73578,40.99,2.15,-0.70
